,n_estimators,min_samples_split,min_samples_leaf,sample_ratio,fscore_mean,fscore_std,fscore_threshold_mean,fscore_threshold_std,threshold_mean,threshold_std
0,100,2,1,0.1,0.0,0.0,0.33298507462686566,0.20513865258764769,0.10140201005025126,0.05265125825738601
1,100,2,1,0.2,0.0,0.0,0.2682034632034632,0.1926852604217002,0.09336984924623118,0.06522267894328766
2,100,2,1,0.5,0.0,0.0,0.25135669362084456,0.13988103993781892,0.081321608040201,0.03094597783400004
3,100,2,1,1.0,0.0,0.0,0.3327272727272727,0.1436823861827662,0.09537788944723619,0.027127129306573246
4,100,2,2,0.1,0.0,0.0,0.27996336996337,0.1690362883586184,0.12349045226130653,0.054716792630533764
5,100,2,2,0.2,0.0,0.0,0.26170940170940177,0.17202051771267124,0.1375467336683417,0.05975817653794182
6,100,2,2,0.5,0.0,0.0,0.28456989247311826,0.18438975263393,0.17268743718592966,0.046201291615994754
7,100,2,2,1.0,0.0,0.0,0.19589783281733744,0.12721324650130938,0.1536110552763819,0.040254820857352214
8,100,2,5,0.1,0.0,0.0,0.1485281385281385,0.07652432025008667,0.10943417085427136,0.029185743541497257
9,100,2,5,0.2,0.0,0.0,0.26356562137049944,0.13256047329495524,0.16164321608040205,0.036025998478173164
10,100,2,5,0.5,0.0,0.0,0.21042957042957045,0.10843021216412917,0.18774773869346734,0.029994837943805766
11,100,2,5,1.0,0.0,0.0,0.2738624338624339,0.17288298053107493,0.2168643216080402,0.04628303976299294
12,100,5,1,0.1,0.0,0.0,0.32571428571428573,0.1320344900999876,0.11345025125628143,0.02694068634599747
13,100,5,1,0.2,0.0,0.0,0.32299319727891157,0.13797823534407153,0.09939396984924624,0.03749984833685652
14,100,5,1,0.5,0.0,0.0,0.2711779448621554,0.16413313592478238,0.0883497487437186,0.037834376357257
15,100,5,1,1.0,0.0,0.0,0.30793427230046944,0.16782990216509788,0.10140201005025126,0.04587284225028786
16,100,5,2,0.1,0.0,0.0,0.22500832500832502,0.11807818045557553,0.11144221105527641,0.030741711721613
17,100,5,2,0.2,0.0,0.0,0.23692640692640693,0.15247774007045647,0.13353065326633165,0.04861987422227316
18,100,5,2,0.5,0.0,0.0,0.26190476190476186,0.12768654931230403,0.1817236180904523,0.038066796827173364
19,100,5,2,1.0,0.0,0.0,0.31607843137254904,0.15313210807047253,0.17469547738693472,0.0530802932582851
20,100,5,5,0.1,0.0,0.0,0.2729192546583851,0.1792039028878308,0.1214824120603015,0.05032635105052176
21,100,5,5,0.2,0.0,0.0,0.2877777777777778,0.13542343287939315,0.17067939698492465,0.037466231254046724
22,100,5,5,0.5,0.0,0.0,0.271078963230862,0.13183425903197182,0.18573969849246233,0.04767774215281682
23,100,5,5,1.0,0.0,0.0,0.23557271557271559,0.17925764933115004,0.2008,0.07111907477888127
24,100,10,1,0.1,0.0,0.0,0.27080996884735203,0.14091622338462353,0.1044140703517588,0.04456311292492659
25,100,10,1,0.2,0.0,0.0,0.2756613756613756,0.16848757534058023,0.09336984924623117,0.043850513234413135
26,100,10,1,0.5,0.0,0.0,0.30761904761904757,0.13617715552571522,0.08935376884422112,0.03303363455776028
27,100,10,1,1.0,0.0,0.0,0.26093983311374613,0.15116788729186964,0.08232562814070352,0.043242855501287786
28,100,10,2,0.1,0.0,0.0,0.2816666666666666,0.18878264986192161,0.1275065326633166,0.05305654899708436
29,100,10,2,0.2,0.0,0.0,0.26356562137049944,0.13256047329495524,0.14055879396984924,0.04099919491880668
30,100,10,2,0.5,0.0,0.0,0.2644444444444445,0.14554071171130126,0.1546150753768844,0.033973880183664214
31,100,10,2,1.0,0.0,0.0,0.2512241054613936,0.19682737062754646,0.17268743718592966,0.06363856091389113
32,100,10,5,0.1,0.0,0.0,0.19781978197819783,0.14246330740170687,0.11545829145728645,0.04833394893269949
33,100,10,5,0.2,0.0,0.0,0.23294399520814615,0.11604805369899737,0.1566231155778895,0.04695874031893427
34,100,10,5,0.5,0.0,0.0,0.26102684201044857,0.14910243982012186,0.20481608040201005,0.06656130791928948
35,100,10,5,1.0,0.0,0.0,0.2520634920634921,0.12187334251187329,0.2168643216080402,0.0368900540659356
36,200,2,1,0.1,0.0,0.0,0.3999449035812672,0.23224859335950934,0.11746633165829148,0.06111340951051124
37,200,2,1,0.2,0.0,0.0,0.33172995780590714,0.1813340905005069,0.08332964824120603,0.043562209561340146
38,200,2,1,0.5,0.0,0.0,0.30160493827160495,0.17985624837847689,0.09437386934673367,0.04977246739050249
39,200,2,1,1.0,0.0,0.0,0.3504761904761905,0.18159659760865166,0.10843015075376886,0.04118318624661647
40,200,2,2,0.1,0.0,0.0,0.2584313725490196,0.14100207092859127,0.11746633165829148,0.02914253738377144
41,200,2,2,0.2,0.0,0.0,0.2698412698412698,0.16619358405850734,0.14256683417085428,0.05050131281857018
42,200,2,2,0.5,0.0,0.0,0.3523076923076923,0.16821372710978638,0.18272763819095478,0.061216415498844
43,200,2,2,1.0,0.0,0.0,0.32,0.14452988925785867,0.18272763819095478,0.04235965444546585
44,200,2,5,0.1,0.0,0.0,0.21067278287461771,0.15611465043686876,0.11646231155778897,0.041396809246151196
45,200,2,5,0.2,0.0,0.0,0.26119880119880123,0.15414743389306548,0.1566231155778895,0.05668491558213858
46,200,2,5,0.5,0.0,0.0,0.25250517598343686,0.16008315847951665,0.18674371859296485,0.05441659272685961
47,200,2,5,1.0,0.0,0.0,0.3052380952380952,0.10973581964599657,0.22690452261306532,0.0296993150920428
48,200,5,1,0.1,0.0,0.0,0.30298136645962737,0.1704164921464293,0.1044140703517588,0.04743928570963828
49,200,5,1,0.2,0.0,0.0,0.2804395604395604,0.15081471777226335,0.08433366834170855,0.04133588675656013
50,200,5,1,0.5,0.0,0.0,0.2961788617886179,0.1270036064655572,0.09437386934673368,0.03341290800201295
51,200,5,1,1.0,0.0,0.0,0.2811428571428571,0.13369067760659892,0.08232562814070352,0.03430606073106859
52,200,5,2,0.1,0.0,0.0,0.2721212121212121,0.15490747853289014,0.11847035175879397,0.031868743071066886
53,200,5,2,0.2,0.0,0.0,0.2389033189033189,0.13364412221222804,0.13553869346733668,0.04053556303306164
54,200,5,2,0.5,0.0,0.0,0.2846666666666667,0.1500296267038244,0.1676673366834171,0.048593950533828076
55,200,5,2,1.0,0.0,0.0,0.32666666666666666,0.1605545943838973,0.17770753768844222,0.04037983612992566
