,n_estimators,min_samples_split,min_samples_leaf,sample_ratio,fscore_mean,fscore_std,fscore_threshold_mean,fscore_threshold_std,threshold_mean,threshold_std
0,100,2,1,0.1,0.0,0.0,0.5773927685218008,0.059304072685464615,0.17168341708542717,0.025597590422508507
1,100,2,1,0.2,0.075,0.06846531968814576,0.5716786591786591,0.03194926766206724,0.14156281407035176,0.02354635851288244
2,100,2,1,0.5,0.07352941176470588,0.06718995177388627,0.5645411421273492,0.07006544903102978,0.17971557788944725,0.039782514861111146
3,100,2,1,1.0,0.05,0.06846531968814576,0.5395651774333401,0.059760041920477514,0.16365125628140703,0.013090820508135571
4,100,2,2,0.1,0.025,0.05590169943749475,0.555578093306288,0.09005853746103094,0.19979597989949752,0.04268561671921976
5,100,2,2,0.2,0.05,0.06846531968814576,0.5832053004466797,0.0265815706394919,0.1837316582914573,0.01611131631089984
6,100,2,2,0.5,0.125,0.0,0.4866241906241906,0.06064373878876953,0.2218844221105528,0.0232772484346739
7,100,2,2,1.0,0.0985294117647059,0.055171563183247264,0.4807386687386687,0.07443499241195216,0.23493668341708546,0.02808565654265058
8,100,2,5,0.1,0.0,0.0,0.6079615384615384,0.05439446108244572,0.18875175879396985,0.015309248976175806
9,100,2,5,0.2,0.125,0.0,0.5001041133299198,0.05313070576697628,0.20983618090452266,0.022054187692313883
10,100,2,5,0.5,0.12205882352941178,0.004027371746361517,0.4835431490603904,0.09883718145539727,0.23694472361809046,0.02100058709817943
11,100,2,5,1.0,0.11911764705882352,0.003288335261029103,0.42676048914189335,0.10172751512380812,0.26505728643216087,0.02940082193745121
12,100,5,1,0.1,0.0,0.0,0.5792015392015393,0.04171948736546875,0.14959497487437184,0.015309248976175808
13,100,5,1,0.2,0.05,0.06846531968814576,0.5709751082806112,0.026511461295758525,0.1536110552763819,0.020880238903258637
14,100,5,1,0.5,0.05,0.06846531968814576,0.5575180151859555,0.07504557347507414,0.1666633165829146,0.01774873553782314
15,100,5,1,1.0,0.075,0.06846531968814576,0.5151839826839828,0.04980418474097647,0.14658291457286432,0.01463598226871974
16,100,5,2,0.1,0.0,0.0,0.6179211469534049,0.0632785409929344,0.18674371859296485,0.024335840088235743
17,100,5,2,0.2,0.1,0.05590169943749474,0.5441823786651372,0.09091972430670946,0.17871155778894474,0.030245845147860655
18,100,5,2,0.5,0.125,0.0,0.52346803514619,0.09230338650486636,0.20582010050251257,0.05965265256979071
19,100,5,2,1.0,0.12205882352941178,0.004027371746361517,0.4292573074916029,0.08729413386173854,0.23393266331658294,0.032261714058385065
20,100,5,5,0.1,0.0,0.0,0.47686175400946185,0.09182482315348163,0.1676673366834171,0.01789016196133091
21,100,5,5,0.2,0.12352941176470589,0.003288335261029103,0.5361093832168884,0.07523395823646989,0.2138522613065327,0.020267781516530824
22,100,5,5,0.5,0.12058823529411766,0.004027371746361517,0.4499632425836956,0.07050614760321765,0.23694472361809046,0.018783496127573702
23,100,5,5,1.0,0.12058823529411763,0.004027371746361517,0.4397660818713451,0.06884086730610327,0.279113567839196,0.027860427112735876
24,100,10,1,0.1,0.0,0.0,0.5801959962870777,0.05586065018728492,0.1756994974874372,0.030204155472431823
25,100,10,1,0.2,0.1,0.05590169943749474,0.5553571428571429,0.08619655990105125,0.18674371859296485,0.02839797686051703
26,100,10,1,0.5,0.1,0.05590169943749474,0.5546244078502143,0.0637621649526737,0.17268743718592966,0.02199697828935321
27,100,10,1,1.0,0.05,0.06846531968814576,0.4862605079996385,0.06021676686290217,0.1746954773869347,0.04849011718754657
28,100,10,2,0.1,0.0,0.0,0.5632236154649947,0.05165806314467089,0.18774773869346736,0.021120249531652938
29,100,10,2,0.2,0.1,0.05590169943749474,0.5581235081235081,0.08376425913035761,0.20782814070351757,0.04467607410216221
30,100,10,2,0.5,0.12352941176470589,0.003288335261029103,0.4572549019607843,0.0664668764307134,0.2138522613065327,0.02474660057552236
31,100,10,2,1.0,0.125,0.0,0.48003336322121903,0.07408895291899528,0.22590050251256283,0.03467141779534105
32,100,10,5,0.1,0.0,0.0,0.498922044354167,0.07799486919185811,0.1837316582914573,0.033787924325212826
33,100,10,5,0.2,0.125,0.0,0.506964182050389,0.08977827777198026,0.21786834170854275,0.01088331854537192
34,100,10,5,0.5,0.12205882352941178,0.004027371746361517,0.5022857142857143,0.06905779892116992,0.25802914572864327,0.018581154540500924
35,100,10,5,1.0,0.12058823529411763,0.004027371746361517,0.4064611314611314,0.04306764021593865,0.27308944723618095,0.028925538553963917
36,200,2,1,0.1,0.0,0.0,0.5929118773946359,0.03802422614854799,0.16365125628140703,0.02808565654265058
37,200,2,1,0.2,0.05,0.06846531968814576,0.5678601422308516,0.04042197611975889,0.17971557788944725,0.061134024592733774
38,200,2,1,0.5,0.05,0.06846531968814576,0.5319294480584803,0.0336489938226011,0.13152261306532664,0.02839797686051702
39,200,2,1,1.0,0.025,0.05590169943749475,0.547933910306845,0.06311372322670152,0.14658291457286432,0.03756699225514741
40,200,2,2,0.1,0.0,0.0,0.6154761904761905,0.08329080547481807,0.16365125628140703,0.023706358259627094
