,n_estimators,min_samples_split,min_samples_leaf,sample_ratio,fscore_mean,fscore_std,fscore_threshold_mean,fscore_threshold_std,threshold_mean,threshold_std
0,100,2,1,0.2,0.19334938504587754,0.029081244596205976,0.2763180272108844,0.010071461381696215,0.2570251256281407,0.007099494215129251
1,100,2,1,0.5,0.585677097758726,0.02957879272236751,0.7124334870034223,0.01343987736437611,0.3724874371859297,0.02129848264538777
2,100,2,1,1.0,0.6195944441351668,0.024378188537364596,0.7048879170163872,0.009404859025219219,0.39457587939698496,0.04568015619260803
3,100,2,2,0.2,0.13537735849056604,0.051698844850903244,0.27912661152097773,0.030773556912805984,0.2720854271356784,0.02129848264538775
4,100,2,2,0.5,0.5988460667679198,0.02666180805111894,0.7138648897298172,0.01246043684673806,0.39658391959799,0.03430606073106858
5,100,2,2,1.0,0.6665607770701203,0.018322934395053964,0.6934469617197478,0.010924293234989153,0.4508010050251257,0.03024584514786067
6,100,2,5,0.2,0.0417635446369818,0.02729782704295512,0.27563896777379926,0.02654160531926285,0.2871457286432161,0.00709949421512929
7,100,2,5,0.5,0.5792806846392936,0.05173037560149877,0.6931511452831702,0.012662157453435291,0.39557989949748745,0.016497733717014913
8,100,2,5,1.0,0.6616666049087493,0.02287602617584534,0.6953986259929034,0.01561708706881333,0.4618452261306533,0.019571954875304835
9,100,5,1,0.2,0.19837398373983736,0.011497671238805674,0.2878048780487805,0.0,0.33483668341708545,0.0035497471075646254
10,100,5,1,0.5,0.6034928195899933,0.021851887291300796,0.7146076945308988,0.00800200525145142,0.3865437185929649,0.03467141779534107
11,100,5,1,1.0,0.6348405155413172,0.05371429778709538,0.7057901551960707,0.015524788339354008,0.3905597989949749,0.0441369337400863
12,100,5,2,0.2,0.12586812998370916,0.022068667439929964,0.28078262080490185,0.010388492607600643,0.339856783919598,0.010649241322693875
13,100,5,2,0.5,0.5972279480686933,0.03584119736729755,0.7102280972854892,0.007416057810893139,0.4076281407035176,0.026800002949194175
